Region,Place Code,Place,ODS Code,GP Practice (ODS Code),Registered Patients,% of patients with a nomination,EPS Items,eRD Items,All Items,EPS Utilisation,eRD Utilisation (EPS Items),eRD Utilisation (All Items)
North West,00T,Bolton,P82021,The Oaks Family Practice (P82021),7254,0.802,9766,1,10421,0.937,0.0,0.0
North West,00T,Bolton,P82022,Halliwell Surgery 1 (P82022),4690,0.787,8539,2,8724,0.979,0.0,0.0
North West,00T,Bolton,P82023,Mandalay Medical Centre (P82023),9112,0.7659999999999999,11654,0,12645,0.922,0.0,0.0
North West,00T,Bolton,P82025,Burnside Surgery (P82025),4780,0.735,5635,0,5661,0.995,0.0,0.0
North West,00T,Bolton,P82029,Halliwell Surgery 2 (P82029),3570,0.748,6119,0,6278,0.975,0.0,0.0
North West,00T,Bolton,P82030,Deane Medical Centre (P82030),3895,0.6629999999999999,5467,29,5564,0.983,0.005,0.005
North West,00T,Bolton,P82031,Heaton Medical Centre (P82031),10921,0.797,13817,832,14022,0.985,0.06,0.059
North West,00T,Bolton,P82033,Bradford Street Surgery (P82033),2054,0.7170000000000001,2969,126,2986,0.994,0.042,0.042
North West,00T,Bolton,P82034,Edgworth Medical Centre (P82034),3565,0.8240000000000001,5271,14,5383,0.979,0.003,0.003
North West,00T,Bolton,P82036,Little Lever Health Centre 2 (P82036),2887,0.81,4991,1,5400,0.924,0.0,0.0
North West,00T,Bolton,P82037,Fig Tree Medical Practice (P82037),4708,0.7609999999999999,7645,6,7892,0.969,0.001,0.001
North West,00T,Bolton,P82607,Crompton View Surgery (P82607),5574,0.758,7508,69,7771,0.966,0.009,0.009
North West,00T,Bolton,P82609,Shanti Medical Centre (P82609),6031,0.8079999999999999,7757,110,8012,0.968,0.0139999999999999,0.0139999999999999
North West,00T,Bolton,P82613,Spring View Medical Centre (P82613),5166,0.846,9010,458,9574,0.941,0.051,0.048
North West,00T,Bolton,P82616,Beehive Surgery (P82616),3982,0.6679999999999999,4436,194,4477,0.991,0.044,0.043
North West,00T,Bolton,P82624,Orient House Medical Centre (P82624),3488,0.759,4926,4,5166,0.954,0.001,0.001
North West,00T,Bolton,P82625,Charlotte Street Surgery (P82625),2321,0.769,2332,0,2384,0.978,0.0,0.0
North West,00T,Bolton,P82626,Halliwell Surgery 3 (P82626),4877,0.7490000000000001,8667,1,9050,0.958,0.0,0.0
North West,00T,Bolton,P82627,Cornerstone Surgery (P82627),3915,0.79,5484,293,5615,0.977,0.053,0.052
North West,00T,Bolton,P82629,Dr M Dakshina-Murthi (P82629),2066,0.795,2791,0,3008,0.928,0.0,0.0
North West,00T,Bolton,P82633,Great Lever One (P82633),2463,0.769,4205,2,4454,0.944,0.0,0.0
North West,00T,Bolton,P82634,Wyresdale Road Surgery (P82634),4223,0.821,6395,0,6399,0.999,0.0,0.0
North West,00T,Bolton,P82640,Al Fal Medical Group (P82640),4858,0.857,6786,90,7510,0.904,0.013,0.012
North West,00T,Bolton,P82643,Egerton/Dunscar Health Centre (P82643),7068,0.787,6775,1,7101,0.954,0.0,0.0
North West,00T,Bolton,P82652,Farnworth Family Practice (P82652),3895,0.7959999999999999,6913,0,7035,0.983,0.0,0.0
North West,00T,Bolton,P82660,Deane Clinic 1 (P82660),3566,0.75,5493,0,6194,0.887,0.0,0.0
North West,00V,Bury,P83001,Fairfax Group Practice (P83001),13237,0.8,13872,183,14516,0.956,0.013,0.013
North West,00V,Bury,P83004,The Uplands Medical Practice (P83004),7864,0.716,11568,5,11750,0.985,0.0,0.0
North West,00V,Bury,P83005,Townside Surgery (P83005),4718,0.76,8882,5,9033,0.983,0.001,0.001
North West,00V,Bury,P83006,Ramsbottom Medical Practice (P83006),8514,0.815,12032,0,12416,0.969,0.0,0.0
North West,00V,Bury,P83007,Radcliffe Medical Practice (P83007),10252,0.747,14089,0,15849,0.889,0.0,0.0
North West,00V,Bury,P83009,Blackford House Medical Centre (P83009),7850,0.7929999999999999,13840,5,14420,0.96,0.0,0.0
North West,00V,Bury,P83010,Monarch Medical Centre (P83010),3673,0.733,5835,0,6229,0.937,0.0,0.0
North West,00V,Bury,P83011,Unsworth Medical Centre (P83011),7260,0.7659999999999999,13327,3,13560,0.983,0.0,0.0
North West,00V,Bury,P83012,Tower Family Healthcare (P83012),49232,0.812,82027,4466,82910,0.989,0.054,0.054
North West,00V,Bury,P83015,Ribblesdale Medical Practice (P83015),7217,0.7829999999999999,11298,148,11829,0.955,0.013,0.013
North West,00V,Bury,P83017,Woodbank Surgery (P83017),5374,0.762,6189,36,6418,0.964,0.006,0.006
North West,00V,Bury,P83021,Peel Gps (P83021),10213,0.792,21613,63,21911,0.986,0.003,0.003
North West,00V,Bury,P83024,Knowsley Medical Centre (P83024),4300,0.769,7198,23,7446,0.967,0.003,0.003
North West,00V,Bury,P83025,St Gabriel'S Medical Centre (P83025),8762,0.8009999999999999,7714,301,7866,0.981,0.039,0.038
North West,00V,Bury,P83027,Greyland Medical Centre (P83027),1928,0.906,3092,0,3093,1.0,0.0,0.0
North West,00V,Bury,P83603,Red Bank Group Practice (P83603),9765,0.721,17028,1,18480,0.921,0.0,0.0
North West,00V,Bury,P83605,Whittaker Lane Med Centre (P83605),7776,0.81,10864,83,10989,0.989,0.008,0.008
North West,00V,Bury,P83608,The Elms Medical Centre (P83608),5942,0.79,10969,3,11274,0.973,0.0,0.0
North West,00V,Bury,P83609,The Birches Medical Centre (P83609),3782,0.758,4369,0,4451,0.982,0.0,0.0
North West,00V,Bury,P83611,Walmersley Road Medical Practice (P83611),4115,0.794,3169,1,4495,0.705,0.0,0.0
North West,00V,Bury,P83612,Mile Lane Health Centre (P83612),5170,0.768,7483,3,7886,0.949,0.0,0.0
North West,00V,Bury,P83620,Garden City Medical Centre (P83620),4495,0.805,8146,0,8837,0.922,0.0,0.0
North West,00V,Bury,P83621,Huntley Mount Medical Centre (P83621),3245,0.6659999999999999,5800,0,6283,0.923,0.0,0.0
North West,00V,Bury,P83623,Longfield Medical Practice (P83623),5172,0.86,6022,3,6098,0.988,0.0,0.0
North West,14L,Manchester,P84004,Five Oaks Familiy Practice (P84004),8963,0.7,14972,3,15292,0.979,0.0,0.0
North West,14L,Manchester,P84005,The Vallance Centre (P84005),14155,0.311,5715,2,5851,0.977,0.0,0.0
North West,14L,Manchester,P84009,Ailsa Craig Medical Centre (P84009),11524,0.652,14486,533,14778,0.98,0.037,0.036
North West,14L,Manchester,P84010,The Borchardt Medical Centre (P84010),10669,0.713,13982,4,15505,0.902,0.0,0.0
North West,14L,Manchester,P84012,Northenden Group Practice (P84012),8792,0.821,17567,62,17830,0.985,0.004,0.003
North West,14L,Manchester,P84014,Rk Medical Practice (P84014),5386,0.7929999999999999,12034,291,12337,0.975,0.024,0.024
North West,14L,Manchester,P84016,Levenshulme Medical Practice (P84016),8461,0.728,13463,546,14311,0.941,0.0409999999999999,0.038
North West,14L,Manchester,P84017,Ladybarn Group Practice (P84017),12605,0.7929999999999999,20298,2805,20457,0.992,0.138,0.1369999999999999
North West,14L,Manchester,P84018,Mauldeth Medical Centre (P84018),5214,0.633,5525,1,5597,0.987,0.0,0.0
North West,14L,Manchester,P84019,Valentine Medical Centre (P84019),10588,0.75,18280,2585,18367,0.995,0.141,0.141
North West,14L,Manchester,P84020,Peel Hall Medical Centre (P84020),9393,0.741,18050,8,20894,0.8640000000000001,0.0,0.0
North West,14L,Manchester,P84021,The Maples Medical Centre (P84021),9232,0.8320000000000001,21410,6548,21690,0.987,0.306,0.302
North West,14L,Manchester,P84022,Kingsway Medical Practice (P84022),6285,0.78,14374,6386,14422,0.997,0.444,0.4429999999999999
North West,14L,Manchester,P84023,Surrey Lodge Practice (P84023),9201,0.58,8973,94,9070,0.989,0.01,0.01
North West,14L,Manchester,P84024,Bowland Medical Practice (P84024),7976,0.826,19980,1320,20536,0.973,0.066,0.064
North West,14L,Manchester,P84025,St George'S Medical Centre (P84025),7595,0.799,16360,608,16406,0.997,0.037,0.037
North West,14L,Manchester,P84026,Dickenson Road Medical Centre (P84026),8576,0.669,12410,851,12787,0.971,0.069,0.067
North West,14L,Manchester,P84027,West Point Medical Centre (P84027),7663,0.7559999999999999,11739,14,11821,0.993,0.001,0.001
North West,14L,Manchester,P84028,Gorton Medical Centre (P84028),9184,0.7240000000000001,16946,3312,17677,0.959,0.195,0.187
North West,14L,Manchester,P84029,Benchill Medical Practice (P84029),10212,0.778,26644,1,27837,0.957,0.0,0.0
North West,14L,Manchester,P84030,New Collegiate Medical Centre (P84030),13716,0.7440000000000001,20116,482,20414,0.985,0.024,0.024
North West,14L,Manchester,P84032,Drs Hanif & Bannuru (P84032),6099,0.77,10986,3,11223,0.979,0.0,0.0
North West,14L,Manchester,P84033,Beacon Medical Centre (P84033),4420,0.7929999999999999,8805,694,9062,0.972,0.079,0.077
North West,14L,Manchester,P84034,Barlow Medical Centre (P84034),16108,0.747,14044,564,14483,0.97,0.04,0.039
North West,14L,Manchester,P84035,Bodey Medical Centre (P84035),17290,0.6659999999999999,23957,7189,24154,0.992,0.3,0.298
North West,14L,Manchester,P84037,Ardwick Medical Practice (P84037),6775,0.605,10581,7,10722,0.987,0.001,0.001
North West,14L,Manchester,P84038,Ashville Surgery (P84038),12370,0.81,17927,1,18004,0.996,0.0,0.0
North West,14L,Manchester,P84039,The Range Medical Centre (P84039),7937,0.685,12333,21,12437,0.992,0.002,0.002
North West,14L,Manchester,P84040,Conran Medical Centre (P84040),7296,0.7290000000000001,13192,2,13428,0.982,0.0,0.0
North West,14L,Manchester,P84041,Cornerstone Family Practice (P84041),7762,0.703,12125,861,12399,0.978,0.071,0.069
North West,14L,Manchester,P84042,Florence House Medical Practice (P84042),11407,0.718,20219,253,20279,0.997,0.013,0.012
North West,14L,Manchester,P84043,Cornishway Group Practice (P84043),9280,0.738,17877,67,18172,0.984,0.004,0.004
North West,14L,Manchester,P84045,The Park Medical Centre (P84045),5174,0.794,10530,1171,10790,0.976,0.111,0.109
North West,14L,Manchester,P84046,Cheetham Hill Primary Care Centre (P84046),12304,0.7,17962,88,18374,0.978,0.005,0.005
North West,14L,Manchester,P84047,Droylsden Rd Family Practice (P84047),5678,0.812,13703,1125,13783,0.994,0.0819999999999999,0.0819999999999999
North West,14L,Manchester,P84048,Tregenna Group Practice (P84048),6854,0.853,17442,203,17835,0.978,0.012,0.011
North West,14L,Manchester,P84049,The Avenue Medical Centre (P84049),10778,0.768,22200,908,22665,0.979,0.0409999999999999,0.04
North West,14L,Manchester,P84050,Mount Road Surgery (P84050),8233,0.885,11053,24,11308,0.977,0.002,0.002
North West,14L,Manchester,P84051,Eastlands Medical Centre (P84051),5473,0.757,10742,4,10821,0.993,0.0,0.0
North West,14L,Manchester,P84052,West Gorton Medical Practice (P84052),7330,0.7959999999999999,13768,634,14234,0.967,0.046,0.045
North West,14L,Manchester,P84053,Ashcroft Surgery (P84053),8094,0.672,12770,248,13582,0.94,0.019,0.018
North West,14L,Manchester,P84054,Whitley Road Medical Centre (P84054),6805,0.787,15123,280,15232,0.993,0.019,0.018
North West,14L,Manchester,P84056,Princess Road Surgery (P84056),5000,0.736,8403,4,8599,0.977,0.0,0.0
North West,14L,Manchester,P84059,Lime Square Medical Centre (P84059),7585,0.763,12985,1066,13289,0.977,0.0819999999999999,0.08
North West,14L,Manchester,P84061,Brooklands Medical Practice (P84061),6155,0.8370000000000001,12395,4399,12477,0.993,0.355,0.353
North West,14L,Manchester,P84064,New Islington Medical Centre (P84064),9848,0.794,11370,696,11431,0.995,0.061,0.061
North West,14L,Manchester,P84065,The Singh Medical Practice (P84065),4340,0.7490000000000001,6453,7,6493,0.994,0.001,0.001
North West,14L,Manchester,P84066,David Medical Centre (P84066),7514,0.7959999999999999,14410,2982,14594,0.987,0.207,0.204
North West,14L,Manchester,P84067,Hazeldene Medical Centre (P84067),7219,0.8029999999999999,13355,203,13712,0.974,0.015,0.015
North West,14L,Manchester,P84068,Chorlton Family Practice (P84068),23094,0.721,27054,3219,27565,0.981,0.119,0.1169999999999999
North West,14L,Manchester,P84070,Newton Heath Medical Centre (P84070),7991,0.6890000000000001,12470,1205,13063,0.955,0.0969999999999999,0.092
North West,14L,Manchester,P84071,Wilbraham Surgery (P84071),4993,0.884,6940,13,7061,0.983,0.002,0.002
North West,14L,Manchester,P84072,The Robert Darbishire Practice (P84072),28982,0.518,18056,435,18116,0.997,0.024,0.024
North West,14L,Manchester,P84074,Wellfield Medical Centre (P84074),11153,0.8059999999999999,16875,87,17072,0.988,0.005,0.005
North West,14L,Manchester,P84605,Fernclough Surgery (P84605),1898,0.718,3486,1,3493,0.998,0.0,0.0
North West,14L,Manchester,P84611,"Dr Chiu, Koh And Gan (P84611)",8168,0.5529999999999999,7690,6,8835,0.87,0.001,0.001
North West,14L,Manchester,P84626,Wilmslow Road Surgery (P84626),5977,0.618,8615,262,8617,1.0,0.03,0.03
North West,14L,Manchester,P84630,The Arch Medical Practice (P84630),19663,0.455,13579,970,13902,0.977,0.071,0.07
North West,14L,Manchester,P84635,The Whitswood Practice (P84635),4801,0.763,6178,79,6197,0.997,0.013,0.013
North West,14L,Manchester,P84637,Dr Khan'S Practice (P84637),2719,0.8140000000000001,5769,0,5948,0.97,0.0,0.0
North West,14L,Manchester,P84639,Fallowfield Medical Centre (P84639),4012,0.708,4521,432,4564,0.991,0.096,0.095
North West,14L,Manchester,P84640,Queens Medical Centre (P84640),5795,0.632,6822,14,7332,0.93,0.002,0.002
North West,14L,Manchester,P84644,Parkside Surgery (P84644),6648,0.741,9639,25,9978,0.966,0.003,0.003
North West,14L,Manchester,P84645,Park View Medical Centre (P84645),6470,0.75,12405,1696,12509,0.992,0.1369999999999999,0.136
North West,14L,Manchester,P84650,The Alexandra Practice (P84650),6564,0.74,10183,27,10207,0.998,0.003,0.003
North West,14L,Manchester,P84651,Northern Moor Medical Practice (P84651),5267,0.802,9620,3189,9671,0.995,0.331,0.33
North West,14L,Manchester,P84663,The Neville Family Centre (P84663),5264,0.735,6850,59,6909,0.991,0.009,0.009
North West,14L,Manchester,P84665,Al-Shifa Medical Centre (P84665),3278,0.638,3652,1042,3656,0.999,0.285,0.285
North West,14L,Manchester,P84669,Cornbrook Medical Practice (P84669),15203,0.652,13020,205,13126,0.992,0.016,0.016
North West,14L,Manchester,P84672,Woodlands Medical Practice (P84672),3492,0.8170000000000001,6853,2231,6866,0.998,0.326,0.325
North West,14L,Manchester,P84673,Ancoats Urban Village Medical Practice (P84673),12293,0.7120000000000001,13675,1,13999,0.977,0.0,0.0
North West,14L,Manchester,P84678,Didsbury Medical Centre - Dr Whitaker (P84678),16191,0.758,15479,30,15592,0.993,0.002,0.002
North West,14L,Manchester,P84679,Willowbank Surgery (P84679),1960,0.721,2790,0,2820,0.989,0.0,0.0
North West,14L,Manchester,P84683,The Doc'S Surgery (P84683),11038,0.5,4825,42,4868,0.991,0.009,0.009
North West,14L,Manchester,P84684,Jolly Medical Centre (P84684),5404,0.723,9673,49,9871,0.98,0.005,0.005
North West,14L,Manchester,P84689,Longsight Medical Practice (P84689),13896,0.635,18774,2529,18829,0.997,0.135,0.134
North West,14L,Manchester,P84690,Dam Head Medical Centre (P84690),2835,0.7090000000000001,5561,282,5669,0.981,0.051,0.05
North West,00Y,Oldham,P85002,St Mary'S Medical Centre (P85002),6202,0.83,12685,55,12815,0.99,0.004,0.004
North West,00Y,Oldham,P85003,The Chowdhury Practice (P85003),6336,0.863,8197,49,8400,0.976,0.006,0.006
North West,00Y,Oldham,P85004,Chadderton Medical Practice (P85004),5221,0.882,8990,3,9178,0.98,0.0,0.0
North West,00Y,Oldham,P85005,Leesbrook Surgery (P85005),9509,0.893,16438,1316,17221,0.955,0.08,0.076
North West,00Y,Oldham,P85007,Oldham Family Practice (P85007),3528,0.8029999999999999,6481,1769,6599,0.982,0.273,0.268
North West,00Y,Oldham,P85008,Failsworth Group Practice (P85008),0,,49,45,49,1.0,0.918,0.918
North West,00Y,Oldham,P85010,Woodlands Medical Practice (P85010),13080,0.86,25894,217,26920,0.962,0.008,0.008
North West,00Y,Oldham,P85011,Ch Medical Practice (P85011),10383,0.807,17729,0,17814,0.995,0.0,0.0
North West,00Y,Oldham,P85012,Oldham Medical Services (P85012),5450,0.8170000000000001,9133,453,9246,0.988,0.05,0.049
North West,00Y,Oldham,P85013,The Royton & Crompton Family Practice (P85013),21998,0.833,37760,7464,40325,0.936,0.198,0.185
North West,00Y,Oldham,P85014,Hopwood House Medical Practice (P85014),5837,0.7959999999999999,9325,753,9444,0.987,0.081,0.08
North West,00Y,Oldham,P85015,Alexandra Group Med Pract (P85015),7680,0.804,13533,6,13868,0.976,0.0,0.0
North West,00Y,Oldham,P85016,Saddleworth Medical Practice (P85016),14026,0.855,20549,24,20977,0.98,0.001,0.001
North West,00Y,Oldham,P85017,Oak Gables Medical Practice (P85017),9136,0.865,17751,1,18088,0.981,0.0,0.0
North West,00Y,Oldham,P85018,Md Family Practice (P85018),4289,0.7929999999999999,7593,1,7615,0.997,0.0,0.0
North West,00Y,Oldham,P85019,Royton Medical Centre (P85019),6069,0.8340000000000001,10303,2794,10363,0.994,0.271,0.27
North West,00Y,Oldham,P85020,Springfield House (P85020),7853,0.8220000000000001,15601,1,15755,0.99,0.0,0.0
North West,00Y,Oldham,P85021,Greenbank Medical Practice (P85021),10635,0.852,17397,281,17974,0.968,0.016,0.016
North West,00Y,Oldham,P85022,Lees Medical Practice (P85022),4687,0.779,6786,497,6829,0.994,0.073,0.073
North West,00Y,Oldham,P85026,Quayside Medical Practice (P85026),15946,0.8390000000000001,27515,2897,28393,0.969,0.105,0.102
North West,00Y,Oldham,P85028,Block Lane Surgery (P85028),5560,0.8370000000000001,8310,42,8453,0.983,0.005,0.005
North West,00Y,Oldham,P85601,Jalal Practice (P85601),3050,0.82,5095,524,5223,0.975,0.103,0.1
North West,00Y,Oldham,P85602,Saraf Medical Practice (P85602),0,,22,0,22,1.0,0.0,0.0
North West,00Y,Oldham,P85605,Littletown Family Med Pract (P85605),5649,0.8859999999999999,7982,0,8052,0.991,0.0,0.0
North West,00Y,Oldham,P85606,Moorside Medical Practice (P85606),5885,0.807,8485,8,8665,0.979,0.001,0.001
North West,00Y,Oldham,P85608,Perkins Practice (P85608),2588,0.884,6219,3,6266,0.992,0.0,0.0
North West,00Y,Oldham,P85610,Medlock Medical Practice (P85610),7303,0.746,12946,1631,13346,0.97,0.126,0.122
North West,00Y,Oldham,P85612,Werneth Medical Practice (P85612),3235,0.688,4605,1644,4624,0.996,0.357,0.356
North West,00Y,Oldham,P85614,Village Medical Practice (P85614),3416,0.851,5855,1,5884,0.995,0.0,0.0
North West,00Y,Oldham,P85615,Kapur Family Care (P85615),11291,0.8109999999999999,18321,25,18679,0.981,0.001,0.001
North West,00Y,Oldham,P85621,Sunvalley Medical Practice (P85621),5338,0.769,9401,1035,9928,0.947,0.11,0.104
North West,00Y,Oldham,P85622,Jarvis Medical Practice (P85622),5722,0.7929999999999999,9105,5,9195,0.99,0.001,0.001
North West,01D,"Heywood, Middleton & Rochdale",P86001,Milnrow Village Practice (P86001),7219,0.799,9517,541,9719,0.979,0.057,0.0559999999999999
North West,01D,"Heywood, Middleton & Rochdale",P86002,Dr Gwd Bhima (P86002),1573,0.768,2656,0,2759,0.963,0.0,0.0
North West,01D,"Heywood, Middleton & Rochdale",P86003,Edenfield Road Surgery (P86003),11602,0.7979999999999999,14721,5,16502,0.892,0.0,0.0
North West,01D,"Heywood, Middleton & Rochdale",P86004,Peterloo Medical Centre (P86004),9127,0.83,17008,10,17126,0.993,0.001,0.001
North West,01D,"Heywood, Middleton & Rochdale",P86005,Yorkshire St Surgery (P86005),6284,0.785,11331,0,11513,0.984,0.0,0.0
North West,01D,"Heywood, Middleton & Rochdale",P86006,Ashworth Street Surgery (P86006),15480,0.769,21771,16,22608,0.963,0.001,0.001
North West,01D,"Heywood, Middleton & Rochdale",P86007,Wellfield Health Centre (P86007),13152,0.6970000000000001,22678,285,23176,0.979,0.013,0.012
North West,01D,"Heywood, Middleton & Rochdale",P86008,Mark Street Surgery (P86008),9650,0.754,12358,398,12865,0.961,0.032,0.031
